id,dengue
2_2022_50,0
2_2022_51,0
2_2022_52,0
3_2022_01,4
3_2022_02,4
3_2022_03,2
3_2022_04,5
3_2022_05,9
3_2022_06,7
3_2022_07,4
3_2022_08,10
3_2022_09,7
3_2022_10,8
3_2022_11,10
3_2022_12,9
3_2022_13,8
3_2022_14,7
3_2022_15,8
3_2022_16,8
3_2022_17,8
3_2022_18,9
3_2022_19,9
3_2022_20,8
3_2022_21,9
3_2022_22,9
3_2022_23,9
3_2022_24,9
3_2022_25,9
3_2022_26,9
3_2022_27,9
3_2022_28,9
3_2022_29,9
3_2022_30,9
3_2022_31,9
3_2022_32,9
3_2022_33,9
3_2022_34,9
3_2022_35,9
3_2022_36,9
3_2022_37,9
3_2022_38,9
3_2022_39,9
3_2022_40,9
3_2022_41,9
3_2022_42,9
3_2022_43,9
3_2022_44,9
3_2022_45,9
3_2022_46,9
3_2022_47,9
3_2022_48,9
3_2022_49,9
3_2022_50,9
3_2022_51,9
3_2022_52,9
4_2022_01,0
4_2022_02,0
4_2022_03,0
4_2022_04,1
4_2022_05,2
4_2022_06,2
4_2022_07,2
4_2022_08,1
4_2022_09,2
4_2022_10,1
4_2022_11,2
4_2022_12,1
4_2022_13,1
4_2022_14,1
4_2022_15,1
4_2022_16,1
4_2022_17,1
4_2022_18,1
4_2022_19,1
4_2022_20,1
4_2022_21,1
4_2022_22,1
4_2022_23,1
4_2022_24,0
4_2022_25,0
4_2022_26,0
4_2022_27,0
4_2022_28,0
4_2022_29,0
4_2022_30,0
4_2022_31,0
4_2022_32,0
4_2022_33,0
4_2022_34,0
4_2022_35,0
4_2022_36,0
4_2022_37,0
4_2022_38,0
4_2022_39,0
4_2022_40,0
4_2022_41,0
4_2022_42,0
4_2022_43,0
4_2022_44,0
4_2022_45,0
4_2022_46,0
4_2022_47,0
4_2022_48,0
4_2022_49,0
4_2022_50,0
4_2022_51,0
4_2022_52,0
5_2022_01,3
5_2022_02,1
5_2022_03,3
5_2022_04,4
5_2022_05,6
5_2022_06,7
5_2022_07,8
5_2022_08,10
5_2022_09,9
5_2022_10,7
5_2022_11,7
5_2022_12,7
5_2022_13,7
5_2022_14,7
5_2022_15,7
5_2022_16,7
5_2022_17,7
5_2022_18,7
5_2022_19,8
5_2022_20,8
5_2022_21,8
5_2022_22,8
5_2022_23,8
5_2022_24,8
5_2022_25,8
5_2022_26,8
5_2022_27,8
5_2022_28,7
5_2022_29,7
5_2022_30,7
5_2022_31,7
5_2022_32,7
5_2022_33,7
5_2022_34,8
5_2022_35,8
5_2022_36,8
5_2022_37,7
5_2022_38,7
5_2022_39,7
5_2022_40,7
5_2022_41,7
5_2022_42,7
5_2022_43,7
5_2022_44,7
5_2022_45,7
5_2022_46,7
5_2022_47,7
5_2022_48,7
5_2022_49,7
5_2022_50,7
5_2022_51,7
5_2022_52,7
6_2022_01,0
6_2022_02,2
6_2022_03,0
6_2022_04,1
6_2022_05,1
6_2022_06,1
6_2022_07,1
6_2022_08,1
6_2022_09,1
6_2022_10,1
6_2022_11,1
6_2022_12,1
6_2022_13,1
6_2022_14,1
6_2022_15,1
6_2022_16,1
6_2022_17,1
6_2022_18,1
6_2022_19,1
6_2022_20,1
6_2022_21,1
6_2022_22,1
6_2022_23,1
6_2022_24,1
6_2022_25,1
6_2022_26,1
6_2022_27,1
6_2022_28,1
6_2022_29,1
6_2022_30,1
6_2022_31,1
6_2022_32,1
6_2022_33,1
6_2022_34,1
6_2022_35,1
6_2022_36,1
6_2022_37,1
6_2022_38,1
6_2022_39,1
6_2022_40,1
6_2022_41,1
6_2022_42,1
6_2022_43,1
6_2022_44,1
6_2022_45,1
6_2022_46,1
6_2022_47,1
6_2022_48,1
6_2022_49,1
6_2022_50,0
6_2022_51,0
6_2022_52,0
7_2022_01,1
7_2022_02,2
7_2022_03,0
7_2022_04,1
7_2022_05,1
7_2022_06,2
7_2022_07,1
7_2022_08,1
7_2022_09,1
7_2022_10,1
7_2022_11,1
7_2022_12,1
7_2022_13,1
7_2022_14,1
7_2022_15,1
7_2022_16,1
7_2022_17,1
7_2022_18,1
7_2022_19,1
7_2022_20,1
7_2022_21,0
7_2022_22,0
7_2022_23,0
7_2022_24,0
7_2022_25,0
7_2022_26,0
7_2022_27,0
7_2022_28,0
7_2022_29,0
7_2022_30,0
7_2022_31,0
7_2022_32,0
7_2022_33,0
7_2022_34,0
7_2022_35,0
7_2022_36,0
7_2022_37,0
7_2022_38,0
7_2022_39,0
7_2022_40,0
7_2022_41,0
7_2022_42,0
7_2022_43,0
7_2022_44,0
7_2022_45,0
7_2022_46,0
7_2022_47,0
7_2022_48,0
7_2022_49,0
7_2022_50,0
7_2022_51,0
7_2022_52,0
8_2022_01,1
8_2022_02,1
8_2022_03,2
8_2022_04,2
8_2022_05,3
8_2022_06,3
8_2022_07,2
8_2022_08,3
8_2022_09,3
8_2022_10,2
8_2022_11,2
8_2022_12,1
8_2022_13,1
8_2022_14,1
8_2022_15,1
8_2022_16,1
8_2022_17,1
8_2022_18,1
8_2022_19,1
8_2022_20,1
8_2022_21,1
8_2022_22,1
8_2022_23,1
8_2022_24,1
8_2022_25,1
8_2022_26,1
8_2022_27,1
8_2022_28,1
8_2022_29,1
8_2022_30,1
8_2022_31,1
8_2022_32,1
8_2022_33,1
8_2022_34,1
8_2022_35,1
8_2022_36,1
8_2022_37,1
8_2022_38,1
8_2022_39,1
8_2022_40,1
8_2022_41,1
8_2022_42,1
8_2022_43,1
8_2022_44,1
8_2022_45,1
8_2022_46,1
8_2022_47,1
8_2022_48,1
8_2022_49,1
8_2022_50,1
8_2022_51,1
8_2022_52,1
9_2022_01,0
9_2022_02,1
9_2022_03,0
9_2022_04,1
9_2022_05,1
9_2022_06,1
9_2022_07,1
9_2022_08,1
9_2022_09,1
9_2022_10,1
9_2022_11,1
9_2022_12,1
9_2022_13,1
9_2022_14,1
9_2022_15,1
9_2022_16,1
9_2022_17,1
9_2022_18,1
9_2022_19,1
9_2022_20,0
9_2022_21,0
9_2022_22,0
9_2022_23,0
9_2022_24,0
9_2022_25,0
9_2022_26,0
9_2022_27,0
9_2022_28,0
9_2022_29,0
9_2022_30,0
9_2022_31,0
9_2022_32,0
9_2022_33,0
9_2022_34,0
9_2022_35,0
9_2022_36,0
9_2022_37,0
9_2022_38,0
9_2022_39,0
9_2022_40,0
9_2022_41,0
9_2022_42,0
9_2022_43,0
9_2022_44,0
9_2022_45,0
9_2022_46,0
9_2022_47,0
9_2022_48,0
9_2022_49,0
9_2022_50,0
9_2022_51,0
9_2022_52,0
