id,dengue
6_2022_19,1
6_2022_20,1
6_2022_21,1
6_2022_22,1
6_2022_23,1
6_2022_24,1
6_2022_25,1
6_2022_26,1
6_2022_27,1
6_2022_28,1
6_2022_29,1
6_2022_30,1
6_2022_31,1
6_2022_32,1
6_2022_33,1
6_2022_34,1
6_2022_35,1
6_2022_36,1
6_2022_37,1
6_2022_38,1
6_2022_39,1
6_2022_40,1
6_2022_41,1
6_2022_42,1
6_2022_43,1
6_2022_44,1
6_2022_45,1
6_2022_46,1
6_2022_47,1
6_2022_48,1
6_2022_49,1
6_2022_50,1
6_2022_51,1
6_2022_52,1
7_2022_01,1
7_2022_02,1
7_2022_03,2
7_2022_04,2
7_2022_05,2
7_2022_06,2
7_2022_07,2
7_2022_08,2
7_2022_09,2
7_2022_10,2
7_2022_11,2
7_2022_12,2
7_2022_13,2
7_2022_14,2
7_2022_15,2
7_2022_16,2
7_2022_17,2
7_2022_18,2
7_2022_19,1
7_2022_20,1
7_2022_21,1
7_2022_22,1
7_2022_23,1
7_2022_24,1
7_2022_25,1
7_2022_26,1
7_2022_27,1
7_2022_28,1
7_2022_29,1
7_2022_30,1
7_2022_31,1
7_2022_32,1
7_2022_33,1
7_2022_34,1
7_2022_35,1
7_2022_36,1
7_2022_37,1
7_2022_38,1
7_2022_39,1
7_2022_40,1
7_2022_41,1
7_2022_42,1
7_2022_43,1
7_2022_44,1
7_2022_45,1
7_2022_46,1
7_2022_47,1
7_2022_48,1
7_2022_49,1
7_2022_50,1
7_2022_51,1
7_2022_52,1
8_2022_01,1
8_2022_02,1
8_2022_03,1
8_2022_04,2
8_2022_05,2
8_2022_06,2
8_2022_07,2
8_2022_08,2
8_2022_09,2
8_2022_10,2
8_2022_11,1
8_2022_12,1
8_2022_13,1
8_2022_14,1
8_2022_15,1
8_2022_16,1
8_2022_17,1
8_2022_18,1
8_2022_19,1
8_2022_20,1
8_2022_21,1
8_2022_22,1
8_2022_23,1
8_2022_24,1
8_2022_25,1
8_2022_26,1
8_2022_27,1
8_2022_28,1
8_2022_29,1
8_2022_30,1
8_2022_31,1
8_2022_32,1
8_2022_33,1
8_2022_34,1
8_2022_35,1
8_2022_36,1
8_2022_37,1
8_2022_38,1
8_2022_39,1
8_2022_40,1
8_2022_41,1
8_2022_42,1
8_2022_43,1
8_2022_44,1
8_2022_45,1
8_2022_46,1
8_2022_47,1
8_2022_48,1
8_2022_49,1
8_2022_50,1
8_2022_51,1
8_2022_52,1
9_2022_01,1
9_2022_02,1
9_2022_03,1
9_2022_04,1
9_2022_05,1
9_2022_06,1
9_2022_07,1
9_2022_08,1
9_2022_09,1
9_2022_10,1
9_2022_11,1
9_2022_12,1
9_2022_13,1
9_2022_14,1
9_2022_15,1
9_2022_16,1
9_2022_17,1
9_2022_18,1
9_2022_19,1
9_2022_20,1
9_2022_21,1
9_2022_22,1
9_2022_23,1
9_2022_24,1
9_2022_25,1
9_2022_26,1
9_2022_27,1
9_2022_28,1
9_2022_29,1
9_2022_30,1
9_2022_31,1
9_2022_32,1
9_2022_33,1
9_2022_34,1
9_2022_35,1
9_2022_36,1
9_2022_37,1
9_2022_38,1
9_2022_39,1
9_2022_40,1
9_2022_41,1
9_2022_42,1
9_2022_43,1
9_2022_44,1
9_2022_45,1
9_2022_46,1
9_2022_47,1
9_2022_48,1
9_2022_49,1
9_2022_50,1
9_2022_51,1
9_2022_52,1
