id,dengue
4_2022_22,0.7
4_2022_23,0.7
4_2022_24,0.7
4_2022_25,0.7
4_2022_26,0.7
4_2022_27,0.7
4_2022_28,0.7
4_2022_29,0.7
4_2022_30,0.7
4_2022_31,0.7
4_2022_32,0.7
4_2022_33,0.7
4_2022_34,0.7
4_2022_35,0.7
4_2022_36,0.7
4_2022_37,0.7
4_2022_38,0.7
4_2022_39,0.7
4_2022_40,0.7
4_2022_41,0.7
4_2022_42,0.7
4_2022_43,0.7
4_2022_44,0.7
4_2022_45,0.7
4_2022_46,0.7
4_2022_47,0.7
4_2022_48,0.7
4_2022_49,0.7
4_2022_50,0.7
4_2022_51,0.7
4_2022_52,0.7
5_2022_01,0.77
5_2022_02,0.77
5_2022_03,0.77
5_2022_04,0.77
5_2022_05,0.77
5_2022_06,0.77
5_2022_07,0.77
5_2022_08,0.77
5_2022_09,0.77
5_2022_10,0.77
5_2022_11,0.77
5_2022_12,0.77
5_2022_13,0.77
5_2022_14,0.77
5_2022_15,0.77
5_2022_16,0.77
5_2022_17,0.77
5_2022_18,0.77
5_2022_19,0.77
5_2022_20,0.77
5_2022_21,0.77
5_2022_22,0.77
5_2022_23,0.77
5_2022_24,0.77
5_2022_25,0.77
5_2022_26,0.77
5_2022_27,0.77
5_2022_28,0.77
5_2022_29,0.77
5_2022_30,0.77
5_2022_31,0.77
5_2022_32,0.77
5_2022_33,0.77
5_2022_34,0.77
5_2022_35,0.77
5_2022_36,0.77
5_2022_37,0.77
5_2022_38,0.77
5_2022_39,0.77
5_2022_40,0.77
5_2022_41,0.77
5_2022_42,0.77
5_2022_43,0.77
5_2022_44,0.77
5_2022_45,0.77
5_2022_46,0.77
5_2022_47,0.77
5_2022_48,0.77
5_2022_49,0.77
5_2022_50,0.77
5_2022_51,0.77
5_2022_52,0.77
6_2022_01,0.71
6_2022_02,0.71
6_2022_03,0.71
6_2022_04,0.71
6_2022_05,0.71
6_2022_06,0.71
6_2022_07,0.71
6_2022_08,0.71
6_2022_09,0.71
6_2022_10,0.71
6_2022_11,0.71
6_2022_12,0.71
6_2022_13,0.71
6_2022_14,0.71
6_2022_15,0.71
6_2022_16,0.71
6_2022_17,0.71
6_2022_18,0.71
6_2022_19,0.71
6_2022_20,0.71
6_2022_21,0.71
6_2022_22,0.71
6_2022_23,0.71
6_2022_24,0.71
6_2022_25,0.71
6_2022_26,0.71
6_2022_27,0.71
6_2022_28,0.71
6_2022_29,0.71
6_2022_30,0.71
6_2022_31,0.71
6_2022_32,0.71
6_2022_33,0.71
6_2022_34,0.71
6_2022_35,0.71
6_2022_36,0.71
6_2022_37,0.71
6_2022_38,0.71
6_2022_39,0.71
6_2022_40,0.71
6_2022_41,0.71
6_2022_42,0.71
6_2022_43,0.71
6_2022_44,0.71
6_2022_45,0.71
6_2022_46,0.71
6_2022_47,0.71
6_2022_48,0.71
6_2022_49,0.71
6_2022_50,0.71
6_2022_51,0.71
6_2022_52,0.71
7_2022_01,1.01
7_2022_02,1.02
7_2022_03,1.01
7_2022_04,1.01
7_2022_05,1.02
7_2022_06,1.01
7_2022_07,1.02
7_2022_08,1.01
7_2022_09,1.01
7_2022_10,1.01
7_2022_11,1.01
7_2022_12,1.01
7_2022_13,1.01
7_2022_14,1.01
7_2022_15,1.01
7_2022_16,1.01
7_2022_17,1.01
7_2022_18,1.01
7_2022_19,1.01
7_2022_20,1.01
7_2022_21,1.01
7_2022_22,1.01
7_2022_23,1.02
7_2022_24,1.01
7_2022_25,1.01
7_2022_26,1.01
7_2022_27,1.01
7_2022_28,1.01
7_2022_29,1.02
7_2022_30,1.01
7_2022_31,1.02
7_2022_32,1.01
7_2022_33,1.01
7_2022_34,1.01
7_2022_35,1.01
7_2022_36,1.01
7_2022_37,1.01
7_2022_38,1.01
7_2022_39,1.01
7_2022_40,1.01
7_2022_41,1.01
7_2022_42,1.01
7_2022_43,1.01
7_2022_44,1.01
7_2022_45,1.01
7_2022_46,1.02
7_2022_47,1.01
7_2022_48,1.01
7_2022_49,1.01
7_2022_50,1.01
7_2022_51,1.01
7_2022_52,1.01
8_2022_01,0.71
8_2022_02,0.71
8_2022_03,0.71
8_2022_04,0.71
8_2022_05,0.71
8_2022_06,0.71
8_2022_07,0.71
8_2022_08,0.71
8_2022_09,0.71
8_2022_10,0.71
8_2022_11,0.71
8_2022_12,0.71
8_2022_13,0.71
8_2022_14,0.71
8_2022_15,0.71
8_2022_16,0.71
8_2022_17,0.71
8_2022_18,0.71
8_2022_19,0.71
8_2022_20,0.71
8_2022_21,0.71
8_2022_22,0.71
8_2022_23,0.71
8_2022_24,0.71
8_2022_25,0.71
8_2022_26,0.71
8_2022_27,0.71
8_2022_28,0.71
8_2022_29,0.71
8_2022_30,0.72
8_2022_31,0.71
8_2022_32,0.71
8_2022_33,0.71
8_2022_34,0.71
8_2022_35,0.71
8_2022_36,0.71
8_2022_37,0.71
8_2022_38,0.71
8_2022_39,0.71
8_2022_40,0.71
8_2022_41,0.71
8_2022_42,0.71
8_2022_43,0.71
8_2022_44,0.71
8_2022_45,0.71
8_2022_46,0.71
8_2022_47,0.71
8_2022_48,0.71
8_2022_49,0.71
8_2022_50,0.71
8_2022_51,0.71
8_2022_52,0.71
9_2022_01,0.65
9_2022_02,0.65
9_2022_03,0.65
9_2022_04,0.65
9_2022_05,0.65
9_2022_06,0.65
9_2022_07,0.65
9_2022_08,0.65
9_2022_09,0.65
9_2022_10,0.65
9_2022_11,0.65
9_2022_12,0.65
9_2022_13,0.65
9_2022_14,0.65
9_2022_15,0.65
9_2022_16,0.65
9_2022_17,0.65
9_2022_18,0.65
9_2022_19,0.65
9_2022_20,0.65
9_2022_21,0.65
9_2022_22,0.65
9_2022_23,0.65
9_2022_24,0.65
9_2022_25,0.65
9_2022_26,0.65
9_2022_27,0.65
9_2022_28,0.65
9_2022_29,0.65
9_2022_30,0.65
9_2022_31,0.65
9_2022_32,0.65
9_2022_33,0.65
9_2022_34,0.65
9_2022_35,0.65
9_2022_36,0.65
9_2022_37,0.65
9_2022_38,0.65
9_2022_39,0.65
9_2022_40,0.65
9_2022_41,0.65
9_2022_42,0.65
9_2022_43,0.65
9_2022_44,0.65
9_2022_45,0.65
9_2022_46,0.65
9_2022_47,0.65
9_2022_48,0.65
9_2022_49,0.65
9_2022_50,0.65
9_2022_51,0.65
9_2022_52,0.65
