id,dengue
7_2022_49,0.907715
7_2022_50,0.5589919
7_2022_51,0.9015572
7_2022_52,0.56755954
8_2022_01,0.74018496
8_2022_02,1.0416691
8_2022_03,0.8390015
8_2022_04,0.7184511
8_2022_05,0.7888625
8_2022_06,0.93229294
8_2022_07,0.9525228
8_2022_08,0.9821554
8_2022_09,0.8260941
8_2022_10,1.2933332
8_2022_11,0.59704876
8_2022_12,1.1273186
8_2022_13,0.94842523
8_2022_14,1.0507138
8_2022_15,1.0273919
8_2022_16,0.8572969
8_2022_17,1.137644
8_2022_18,0.91680175
8_2022_19,0.9799467
8_2022_20,0.9403257
8_2022_21,1.0052463
8_2022_22,1.0463781
8_2022_23,0.752868
8_2022_24,0.63692635
8_2022_25,1.0846986
8_2022_26,0.9629936
8_2022_27,0.6222165
8_2022_28,0.4501035
8_2022_29,0.5570335
8_2022_30,0.43040487
8_2022_31,0.46387413
8_2022_32,0.4838985
8_2022_33,0.5038607
8_2022_34,0.54623634
8_2022_35,0.51478904
8_2022_36,0.5211498
8_2022_37,0.62240195
8_2022_38,0.44584772
8_2022_39,0.48832464
8_2022_40,0.53107816
8_2022_41,0.40066227
8_2022_42,0.60057
8_2022_43,0.4957473
8_2022_44,0.49835116
8_2022_45,0.5576396
8_2022_46,0.5315507
8_2022_47,0.5215938
8_2022_48,0.7238955
8_2022_49,0.9512806
8_2022_50,0.79960793
8_2022_51,0.72375554
8_2022_52,0.68000394
9_2022_01,0.7355389
9_2022_02,1.0532029
9_2022_03,1.0604424
9_2022_04,0.79171664
9_2022_05,0.85040903
9_2022_06,0.9105995
9_2022_07,0.9202329
9_2022_08,0.9290378
9_2022_09,0.69568866
9_2022_10,1.0463594
9_2022_11,0.53023946
9_2022_12,0.80072194
9_2022_13,0.7436688
9_2022_14,0.6921382
9_2022_15,0.61931974
9_2022_16,0.6650234
9_2022_17,0.8899
9_2022_18,0.6691024
9_2022_19,0.5808088
9_2022_20,0.67031366
9_2022_21,0.67746747
9_2022_22,0.6655184
9_2022_23,0.54769987
9_2022_24,0.50298756
9_2022_25,0.6086951
9_2022_26,0.61164033
9_2022_27,0.44959673
9_2022_28,0.40524176
9_2022_29,0.43307614
9_2022_30,0.40852246
9_2022_31,0.38013175
9_2022_32,0.42951748
9_2022_33,0.4359578
9_2022_34,0.48957536
9_2022_35,0.4649005
9_2022_36,0.42215845
9_2022_37,0.37129122
9_2022_38,0.41085723
9_2022_39,0.42655978
9_2022_40,0.51073945
9_2022_41,0.35431942
9_2022_42,0.4354626
9_2022_43,0.43829462
9_2022_44,0.48471287
9_2022_45,0.4609239
9_2022_46,0.4484323
9_2022_47,0.49642056
9_2022_48,0.5352575
9_2022_49,0.8987574
9_2022_50,0.46723574
9_2022_51,0.65491456
9_2022_52,0.5721058
